loan_status,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util
1,9.17,191.28,56000,19.6,0,0,0,2114,28.5
1,24.08,288.15,85000,19.06,1,0,1,3729,38.8
1,16.29,293.67,100000,13.86,0,0,0,11976,99
1,18.99,366.51,40000,18.15,0,2,0,9249,64.7
1,22.15,336.76,62000,21.45,0,6,1,6948,32.9
1,18.24,417.14,86000,13.03,2,2,0,1813,30.2
1,12.49,401.39,34295,20.48,0,0,0,20651,59.3
1,25.89,321.17,36000,17.83,1,1,0,6472,68.1
1,8.39,182.01,32160,28.52,0,0,0,14110,64.4
1,20.99,340.81,48000,33.66,0,4,0,4557,57.7
1,13.98,216.12,22000,28.21,0,0,0,6593,45.8
1,14.49,344.17,75000,21.44,2,2,0,29985,39.6
1,16.29,636.29,112000,20.77,0,5,0,32245,47.4
1,11.67,331.18,112000,10.64,0,0,0,9974,39.7
1,14.99,654.22,42000,28.37,1,3,0,12376,59
1,13.35,275.2,57000,19.92,0,0,0,7809,90.8
1,11.67,330.57,45000,25.97,2,0,0,14940,49
1,14.99,256.88,38000,23.97,0,0,0,8267,60.8
1,25.89,486.97,48000,33.18,7,3,0,4305,49.5
1,25.83,375.99,35000,25.1,0,0,0,14664,78
1,18.99,513.52,45000,21.47,0,0,0,26238,77.4
1,25.8,351.91,41000,13.79,0,1,0,6930,53.7
1,22.15,650.36,63755,29.31,0,0,0,35578,83.1
1,12.49,214.08,30000,6.95,1,0,0,4323,59.2
1,14.99,285.42,30000,16.12,0,0,0,13076,80.2
1,12.99,1010.68,70000,14.23,0,0,0,15426,37.1
1,18.24,362.73,75000,16.29,0,0,1,14253,42
1,13.98,302.36,32000,9.49,0,0,1,9510,71
1,10.99,503.29,35000,11.07,1,2,0,6507,28.5
1,10.99,391.28,125000,19.6,0,0,0,16452,38.5
1,25.99,395.14,65000,25.7,0,0,0,22506,79
1,14.49,470.47,140000,23.96,0,1,0,39289,82.4
1,15.61,361.67,78000,30.94,0,0,0,20977,70.9
1,14.49,262.43,32000,22.84,0,0,1,7905,54
1,13.35,452.92,157000,16.61,0,0,0,24429,73.1
1,17.57,327.09,32000,24.53,0,0,1,10135,32.2
1,20.2,931.19,150000,13.26,1,1,0,40415,58.8
1,16.29,247.99,37000,28.74,1,4,0,7915,34
1,18.99,366.51,46000,11.49,0,2,0,7130,69.2
1,14.99,415.06,30000,7.84,3,1,0,6538,81.7
1,8.39,551.55,78800,18.78,0,2,0,17677,45.8
1,19.52,284.57,28800,31.58,0,0,0,7059,74.3
1,14.49,1204.57,110000,27.05,0,1,0,31725,68.8
1,12.99,131.39,26500,24.91,0,0,0,10542,24.7
1,13.98,328.02,50000,8.86,2,0,1,91,0.9
1,11.67,661.14,140000,11.67,1,0,0,3447,48.5
1,18.24,521.43,40000,25.41,1,4,1,22318,79.3
1,20.99,210.96,59800,7.71,0,6,0,5007,72.6
1,12.99,80.86,31000,17.96,2,0,1,1613,62
1,10.99,294.61,30000,26.24,0,1,0,8688,52.3
1,15.61,262.24,35000,17.83,0,1,0,6416,50.9
1,16.29,416.04,40000,10.38,0,0,0,11263,40.1
1,17.57,1130.23,70000,22.51,0,0,0,20060,48
1,14.49,184.99,40000,34.95,1,0,0,5542,24.7
1,19.52,629.47,140000,19.24,0,1,0,25781,74.7
1,13.35,392.81,26500,18.54,0,1,0,11376,61.5
1,14.49,367.55,50000,26.51,0,0,0,8735,40.1
1,16.29,660.76,95000,17.71,0,1,0,15510,52.8
1,12.49,214.08,32000,9.64,1,0,0,5927,41.4
1,14.99,456.67,67000,28.89,0,0,0,34385,91.9
1,11.67,952.04,350000,9.41,0,0,0,403795,59.5
1,9.17,267.79,30800,23.15,0,3,0,7712,24.2
1,14.99,285.42,50000,14.86,1,0,0,12646,40.3
1,20.2,298.13,57000,16.88,1,1,1,2018,27.6
1,13.35,298.84,50000,4.32,0,1,0,6208,53.1
1,13.35,440.22,250000,7.99,2,1,1,2052,30.6
1,13.98,221.24,18000,22.6,0,2,0,10516,77.9
1,11.67,277.68,28000,28.93,0,0,1,4035,69.6
1,12.49,137.15,37777,23.86,0,0,0,15280,50.6
1,16.29,293.67,31000,21.87,0,2,0,14872,49.6
1,13.35,237.04,70000,16.56,1,1,1,5313,59
1,12.49,501.74,110000,5.26,1,1,0,15048,75.2
1,18.99,380.26,75000,12.87,4,0,0,1695,16
1,14.49,352.85,80000,23.69,0,0,0,48624,58
1,18.99,328.95,37440,6.22,0,0,0,4474,86
1,15.61,790.21,72000,3.7,0,0,0,6815,100.2
1,16.99,178.24,42000,15.17,0,1,0,6653,21.7
1,16.99,523.14,120000,10.67,0,3,1,12232,61.5
1,14.99,482.65,35000,19.86,0,0,1,14026,70.8
1,18.99,466.84,72000,29.27,0,1,0,11378,77.9
1,16.29,422.73,62000,25.51,0,0,1,7028,87.8
1,14.99,162.04,38000,12.92,2,1,0,3983,39.4
1,19.52,723.23,60000,15.98,0,0,0,16216,56.3
1,17.57,386.33,179000,6.17,1,0,0,4844,48.4
1,14.99,121.32,20000,22.87,0,2,1,5056,38
1,12.99,295.73,86000,1.74,0,2,0,1616,7.4
1,16.29,403.8,60000,31.49,0,0,0,10183,90.9
1,20.99,572.59,45000,28.85,0,3,1,10166,47.3
1,17.57,308.22,36000,10.13,0,1,1,9803,93.4
1,14.99,540.71,132000,27.09,1,2,0,14007,74
1,18.99,418.86,45000,12.69,0,0,0,11971,100.6
1,16.29,330.38,52000,23.72,0,0,0,13698,78.7
1,22.15,498.68,60000,27.48,0,0,0,13813,52.1
1,12.49,501.74,37000,11.84,0,2,0,7249,54.9
1,15.61,554.57,50000,15.43,1,0,0,21076,58.2
1,13.98,246.01,20000,29.65,0,0,0,8121,66.6
1,18.24,893.35,116770,26.45,0,1,0,14871,56.3
1,16.99,549.13,98200,4.34,0,1,0,10209,53.7
1,16.29,807.59,85000,13.84,0,0,0,15668,64
1,22.15,551.07,64000,14.76,0,2,0,21810,94.8
1,14.99,346.61,42000,15.11,1,0,0,2760,27.6
1,20.2,423.69,40000,27.93,0,0,0,18177,77
1,12.99,291.18,36000,18.97,0,1,1,5035,52.4
1,15.61,241.12,70000,13.65,3,3,0,1530,18.4
1,17.57,395.31,56508,18.77,0,2,0,18049,66.6
1,16.29,533.04,42000,29.86,0,1,0,15294,86.9
1,18.24,181.37,50000,21.44,0,1,0,16662,69.7
1,16.99,1247.68,104000,31.42,0,0,0,24111,65.9
1,14.49,550.44,90000,10.17,3,1,0,16460,76.6
1,10.15,291.04,57500,10.01,0,0,0,11589,48.7
1,19.52,475.38,48000,29.43,2,2,0,21555,39.6
1,19.52,453.09,48000,21.58,0,2,0,9530,38.4
1,18.24,260.99,63000,3.69,0,2,0,3296,42.8
1,20.2,335.23,31691,27.84,0,0,0,20677,74.1
1,8.39,252.14,115000,12.75,0,1,0,29003,71.3
1,15.61,602.79,97000,24.5,0,1,0,39648,70.3
1,11.67,297.52,100000,23.38,0,0,0,32037,78.7
1,18.24,204.2,22686,13.21,0,0,0,7048,32.3
1,16.99,356.48,33000,16.87,0,1,0,7789,50.3
1,19.52,288.51,50000,12.67,0,1,0,7303,29.1
1,17.57,215.63,22564,23.56,0,0,0,4574,47.6
1,12.99,215.62,25000,21.46,0,1,0,3737,28.7
1,16.29,367.09,44000,25.18,0,0,1,14523,51.7
1,20.2,931.19,325000,7.72,0,3,0,21637,43.4
1,18.99,907.73,115000,8.88,1,3,0,700,1.9
1,8.39,315.17,39000,19.97,0,1,0,4864,36.6
1,20.99,388.82,38000,32,0,2,0,17767,50.3
1,13.35,135.46,45000,29.25,6,6,0,3384,57
1,10.15,1034.81,130000,23.07,0,0,0,32246,75
1,12.99,272.98,85000,3.18,1,0,0,222,3.4
1,11.67,535.53,60000,19.12,3,0,0,16595,34.9
1,14.49,132.51,19000,14.34,0,3,0,2678,34.8
1,18.99,214.41,28300,27.61,0,1,0,13388,59
1,14.99,221.83,52000,14.33,0,1,0,1619,70.4
1,11.67,495.86,72000,2.93,0,4,0,6209,18
1,14.49,341.09,32400,15.26,0,0,0,21984,39.9
1,17.57,880.61,157000,16.87,1,1,0,41648,64.1
1,16.29,244.73,55000,16.45,1,0,0,24286,59.7
1,13.98,816.62,71000,21.92,1,0,0,14070,46.3
1,16.99,529.25,47500,19.21,3,0,0,15551,38.8
1,11.67,595.03,194500,3.1,0,0,0,10725,65.4
1,16.29,282.41,45000,9.52,0,0,0,7250,49
1,12.49,334.49,25000,16.32,0,1,0,9198,62.6
1,11.67,551.96,100000,28.29,0,0,0,40607,88.9
1,23.43,855.99,85000,25.74,0,0,0,10541,79.3
1,16.99,298.17,49000,17.95,5,1,0,16060,75.8
1,13.98,339.12,44000,1.23,0,2,0,696,24
1,20.2,399.08,46000,11.4,0,1,1,8010,90
1,16.99,534.72,148000,21.47,0,0,0,39405,60
1,14.49,688.33,58960,33.3,0,4,0,9117,34.7
1,14.49,376.37,54000,8.76,0,0,0,9907,75.1
1,10.99,163.67,50000,22.3,0,1,1,4886,64
1,9.17,478.19,120000,24.28,0,1,0,19993,53
1,20.2,475.57,100000,18.23,1,3,0,8560,62.5
1,14.99,237.85,31000,9.06,0,0,0,8847,61
1,18.99,586.42,40000,28.29,0,0,0,12830,89.7
1,6.49,858.05,90000,18.36,0,0,0,24252,69.5
1,12.99,67.38,52565,23.79,0,0,0,11339,34.5
1,12.49,130.46,60000,27.48,0,0,1,887,88.7
1,17.57,372.37,37169,16.27,0,0,0,12057,75.4
1,11.67,515.69,74000,8.42,0,2,0,6876,23.2
1,15.61,167.84,35000,24.25,1,0,0,10397,71.7
1,13.98,307.52,69000,29.64,0,2,0,13077,92.1
1,13.35,369.11,26000,25.58,0,0,0,2310,41.2
1,12.49,127.11,34000,6.39,3,1,0,6159,48.9
1,10.99,327.34,32000,29.86,0,2,0,10475,54
1,11.67,347.1,106000,12.28,0,1,1,5504,73.4
1,10.15,420.39,70000,22.61,0,2,0,12280,55.1
1,13.35,141.38,10000,22.09,0,0,1,6302,59.5
1,15.61,840.89,96000,31.16,0,0,0,25815,64.4
1,17.57,646.87,50000,15.72,1,0,0,25142,81.4
1,7.12,309.32,54232,17.61,0,0,0,13684,47.3
1,13.35,193.02,50000,5.74,0,1,0,4061,60.6
1,9.17,300.11,67000,20.31,0,1,0,9238,7.3
1,18.24,108.82,28000,27.48,0,0,0,11094,68.9
1,7.69,580.21,60000,23.75,0,1,0,11991,55.8
1,11.67,59.51,54000,19.18,0,1,0,9266,42.7
1,17.57,388.13,30000,17.76,2,1,0,10349,63.5
1,18.99,647.73,62500,26.88,0,2,0,20619,71.8
1,12.49,409.75,28000,19.63,0,0,1,14093,40.5
1,16.29,489.45,50000,15.99,1,0,0,33340,63
1,13.98,201.6,35000,7.78,0,3,0,5947,69
1,20.2,391.1,90720,26.55,1,1,0,4244,34
1,19.52,300.97,110000,30.34,0,0,0,9424,82.7
1,13.35,366.93,45000,16.48,0,0,0,1773,39.4
1,7.12,866.1,152000,19.29,1,1,0,45674,73.3
1,11.67,595.03,46500,17.56,2,0,1,5000,43.1
1,16.99,940.21,60000,30.73,0,3,0,23154,58.6
1,14.99,237.85,60000,21.38,0,1,0,13004,73.1
1,13.98,576.8,102379,21.01,0,2,0,23543,93.4
1,11.99,338.74,24000,13.9,0,0,0,9676,40.5
1,8.9,635.07,50000,21.12,0,0,0,25497,53.6
1,12.49,668.98,65000,28.4,0,0,0,20076,67.8
1,14.16,298.03,31769.4,11.33,0,0,0,7668,94.7
1,11.99,166.05,31000,19.55,0,0,0,3634,71.3
1,9.67,244.06,35000,24.25,0,1,0,7286,35.4
1,14.64,318.17,37000,24.88,0,1,0,3601,44
1,20.49,883.32,95000,14.27,0,0,0,29749,84
1,15.61,482.23,65000,10.03,0,0,0,12842,64.2
1,15.31,263.49,47150,19.32,0,0,0,9019,78.4
1,12.49,314.9,45000,24.61,0,0,0,11831,51.9
1,20.49,164.63,44800,27.97,0,0,0,21970,60.5
1,22.45,975.64,162400,15.49,0,5,0,3713,16
1,15.31,239.53,37000,22.51,0,0,0,2694,70.9
1,12.99,316.68,57000,20.59,0,1,1,1085,16.7
1,13.65,340.08,60000,9.96,0,0,0,6249,79.1
1,10.99,491.01,48000,21.95,1,2,0,14714,33.1
1,18.92,543.83,155000,11.32,2,1,2,2031,37.6
1,9.67,208.74,41000,11.42,0,0,0,3540,28.5
1,18.25,357.42,55000,13.24,0,4,1,8188,67.1
1,12.99,1111.75,185000,17.83,2,0,0,47937,63.4
1,14.16,462.36,44100,17.28,0,0,0,3453,67.7
1,16.59,198.52,60000,22.88,0,0,0,20623,72.1
1,16.59,141.8,29100,20.12,0,0,2,5503,69.7
1,14.16,341.7,25000,28.08,6,0,0,11051,50.9
1,14.16,411.07,65000,30.66,0,0,0,13184,43.1
1,19.99,529.77,97000,17.65,2,3,0,2963,37
1,15.31,598.83,92500,15.85,0,1,0,17060,40.2
1,13.65,680.16,90200,17.78,0,0,0,8436,48.5
1,19.47,707.4,180000,11.01,1,0,2,27349,92.4
1,12.99,568.7,120000,25.93,0,0,0,17403,57.6
1,20.49,289.09,30000,27.52,0,1,1,11543,59.8
1,8.9,726.36,68600,15.64,0,2,0,44337,28.8
1,9.67,321.13,130000,11.77,4,0,0,26357,76.6
1,12.99,450.41,86000,11.54,0,1,0,22423,47.3
1,14.16,447.04,44000,11.5,0,0,1,5022,45.2
1,16.59,319.05,64600,17.98,6,1,1,3055,34.7
1,14.16,246.64,35000,17.32,0,0,1,2394,43.5
1,18.92,762.66,67000,13.27,0,2,0,6674,36.5
1,18.25,490.81,65000,22.66,1,0,0,10094,62.3
1,11.99,464.94,60000,13.58,0,2,0,6543,39.9
1,21.99,589.55,51000,20.94,0,0,0,21519,76.9
1,11.99,797.03,71000,3.13,0,0,0,6245,50
1,15.31,348.18,40000,32.49,2,2,0,10343,76.1
1,16.59,673.09,57000,22.86,0,0,0,32152,65.5
1,18.92,498.51,62000,24.91,0,0,1,12062,60.3
1,12.99,294.78,20000,26.77,0,0,1,8117,49.5
1,17.57,230,41000,25.85,0,3,0,5509,50.1
1,14.16,233.52,36000,15.57,0,0,0,8066,38
1,12.99,340.27,50000,20.79,0,0,0,3253,36.1
1,15.61,409.9,43000,25.12,0,0,0,10870,78.8
1,15.61,771.57,70000,22.99,0,0,0,31816,39
1,14.16,342.56,37000,26.44,3,1,0,5030,86.7
1,17.57,640.33,58000,27.35,0,0,0,8049,50.6
1,10.99,327.34,30000,22.92,0,1,1,4468,43.4
1,7.9,156.46,30000,17.64,0,0,0,3899,15.3
1,14.16,205.54,31000,25.67,0,1,0,15155,44.8
1,15.61,403.85,48500,22.15,0,1,0,9897,66.9
1,18.92,173.01,24000,1.25,0,3,1,893,27.1
1,13.65,230.88,30000,20.71,0,1,0,11064,79.6
1,12.49,167.25,36000,13.4,0,1,0,7759,43.1
1,22.45,975.64,80165,18.09,0,1,0,43976,77.6
1,15.31,239.53,65000,6.06,1,0,0,4762,57.4
1,13.65,1190.28,98600,14.94,0,1,1,16005,37.3
1,14.16,553.23,45000,23.27,0,1,0,15170,82
1,19.47,786,75000,33.73,0,0,0,38964,38.7
1,12.49,381.32,81600,19.62,0,6,1,6600,56
1,14.64,236.02,52000,18.49,0,0,1,9825,34.8
1,17.57,619.92,43200,27.86,0,0,0,3815,22.8
1,13.65,183.65,50000,5.93,0,3,1,3812,35
1,18.25,306.36,51500,29.01,0,1,0,16601,67.8
1,9.67,770.7,100000,23.16,0,2,0,31358,45.1
1,14.64,193.15,18816,28.19,0,2,0,8016,72.2
1,22.45,702.46,60000,27.62,0,1,0,44138,72.5
1,25.8,1043.78,147000,12.76,0,5,0,30460,76.5
1,13.65,340.08,69000,26.21,0,0,1,9050,61
1,16.59,246.33,52000,26.96,0,0,0,8138,57.3
1,15.31,438.7,30000,22.8,0,0,0,11771,43.4
1,9.67,499.35,45000,13.44,0,0,0,25102,75.8
1,12.49,755.95,72000,18.4,0,0,0,24692,83.7
1,13.65,510.12,50000,17.74,0,0,0,10105,93.6
1,17.57,528.37,74000,18.65,0,1,1,16657,76.4
1,9.67,578.03,90000,17,1,2,0,10576,25.9
1,14.64,327.65,29000,24.75,0,2,1,8007,34.4
1,9.67,205.52,85000,20.16,0,1,0,40141,95.1
1,14.16,599.47,60000,25.8,0,1,0,13683,70.2
1,21.18,547.85,45000,28.51,0,1,0,7565,26.4
1,22.45,975.64,120000,32.45,2,1,0,25799,99.2
1,13.65,101.18,47661.97,20.21,0,0,0,1398,48.2
1,15.31,574.88,160000,7.35,1,0,0,15994,94.3
1,24.5,286.35,28000,27.44,2,2,0,2418,20.5
1,15.31,479.06,45000,26.59,0,0,0,23476,58.5
1,12.99,336.9,98000,18.79,10,2,0,5304,79.2
1,12.49,602.08,85000,17.61,0,1,0,21115,68.1
1,17.57,279.28,29213,28.72,0,3,0,839,7.2
1,12.99,673.79,93000,17.1,0,1,0,21680,59.1
1,13.65,238.06,31500,10.78,1,0,1,4318,32
1,14.64,236.02,33000,17.38,0,0,0,8916,43.9
1,21.18,67.99,40100,31.34,0,1,0,16237,34.8
1,14.16,308.3,41600,20.77,1,2,1,14566,63.9
1,13.65,189.6,13400,13.44,0,0,0,3148,40.4
1,9.67,289.02,70000,13.29,0,0,0,9541,98.4
1,17.57,179.69,70000,19.66,0,1,0,23109,75.8
1,14.16,178.13,41000,16.54,0,0,1,6190,62.5
1,19.47,219.52,37000,31.85,1,2,0,11161,30.7
1,18.92,256.31,82400,22.62,0,2,0,32413,64.2
1,19.47,917,105000,25.88,2,0,0,31568,62.1
1,14.64,689.79,80000,14.82,0,1,0,16805,69.7
1,17.57,251.61,62000,12.8,0,1,2,7129,35.5
1,18.25,510.6,60000,31.8,0,0,1,21432,63.8
1,21.99,306.51,31000,31.36,0,0,0,17225,93.6
1,9.67,289.02,90000,11.92,0,0,0,7986,52.9
1,15.61,312.94,42000,24.97,2,0,2,3684,72.7
1,10.99,196.41,38000,21.25,0,2,0,10103,35.2
1,17.57,704.49,90000,15.3,0,0,0,5143,90.2
1,17.57,383.07,76000,16.99,0,0,0,6692,95.6
1,11.99,1162.34,185000,14.22,0,0,0,40227,66.1
1,14.64,482.86,105000,18.46,0,1,0,29068,68.4
1,18.92,1151.57,70000,16.05,0,0,0,24939,49
1,14.16,602.9,40000,21.57,0,0,0,29053,65.6
1,9.67,353.24,28000,11.62,0,1,0,10943,36.7
1,17.57,452.89,60000,9.24,1,1,0,18303,70.1
1,17.57,215.63,31000,32.6,0,1,1,13131,75.5
1,16.99,486.39,65000,19.37,0,1,0,23371,89.2
1,16.24,488.92,130000,3.45,0,2,0,1019,18.2
1,19.22,165.46,45000,16.69,0,0,1,5999,45.8
1,11.99,398.52,36500,29.86,2,1,0,11861,59.6
1,13.98,625.28,51000,28.58,0,2,0,24165,59.7
1,19.22,260.62,42000,22.48,0,0,0,23758,91.7
1,25.83,304.37,37000,17.35,0,2,0,4677,47.2
1,20.5,449.03,42000,24.26,0,1,0,9611,72.3
1,21.48,322.43,47000,26.62,0,0,1,16271,54.4
1,13.53,509.25,75000,13.59,0,1,0,13349,78.5
1,19.97,1300.2,92000,11.54,0,0,0,27376,64.1
1,14.98,618.27,120000,10.8,0,1,0,15963,25.6
1,16.99,372.71,72000,16.38,0,1,0,3578,42.6
1,16.99,695.73,105000,27.68,0,0,0,28492,83.8
1,25.8,722.45,64000,25.7,1,0,0,17262,50.2
1,12.85,242.08,42000,16.85,1,0,0,4986,60.1
1,12.85,173.16,37296,29.47,0,3,0,41,0.3
1,8.9,285.78,25000,21.17,0,1,0,8919,34
1,22.9,281.34,36000,22.9,0,2,0,6263,47.8
1,19.97,454.75,65000,7.48,0,0,3,4177,41.8
1,9.67,578.03,115000,14.13,1,1,0,8982,48.3
1,14.47,244.29,22000,4.91,0,1,1,3077,62.8
1,16.99,395.7,28000,27.3,1,1,0,7130,91.4
1,19.97,794.32,110000,30.58,1,1,0,32293,67.4
1,22.4,184.31,35000,28.64,0,0,0,9548,48.5
1,10.99,163.67,26000,7.99,0,0,1,8458,63.6
1,14.47,344.07,34000,19.79,0,0,0,10710,70.5
1,24.99,293.46,60000,27.2,0,3,0,12819,75.9
1,16.24,634.97,65000,20.25,0,1,0,17042,48
1,21.48,765.08,85000,17.18,0,0,0,31185,76.4
1,13.53,271.6,36000,18.2,0,1,1,4259,48
1,10.99,523.75,75000,20.82,3,0,0,9349,73.6
1,17.57,754.81,129000,20.2,0,2,0,5569,13.9
1,19.22,753.74,54000,21.07,1,1,0,12729,41.6
1,18.25,380.92,70800,27.63,0,0,0,4791,104.2
1,16.99,397.56,60000,14.42,0,2,1,8620,62.2
1,16.24,201.08,18774.82,24.42,0,3,1,4541,47.3
1,15.61,482.23,62000,30.35,0,3,0,20587,34.3
1,18.25,382.95,40000,30.84,0,0,0,9620,46
1,23.4,617.45,120000,9.52,0,5,0,76872,0
1,14.98,368.22,52000,17.15,0,1,0,6559,83
1,20.5,365.45,43984.23,17.71,0,0,1,8010,84.3
1,16.99,496.95,58000,29.13,1,0,0,33340,79.8
1,7.62,373.94,50500,20.15,0,0,0,14181,42
1,17.57,1257.8,100000,13.69,0,0,0,58596,73
1,20.5,269.42,33000,5.49,1,1,0,4320,28.1
1,19.97,817.27,180000,29.9,0,1,1,18698,56.3
1,16.99,596.34,180000,21.82,0,3,0,20745,46.7
1,13.53,679,80000,24.11,0,4,0,18961,94.8
1,16.99,621.18,75000,32.74,0,0,1,15968,30.8
1,14.47,524.7,36000,21.5,1,0,0,20193,44.3
1,14.98,549.3,80000,32.4,0,4,0,36172,75.4
1,9.99,161.32,21000,19.36,0,0,1,4045,44
1,7.89,156.43,50000,9.77,0,1,0,10525,34.6
1,19.99,927.1,130000,18.28,0,1,0,21572,78.2
1,13.99,136.7,49403,15.84,0,0,0,6659,61.7
1,20.99,369.88,54000,13.71,2,0,0,11326,46.4
1,11.53,280.42,42000,20.86,2,1,0,7050,82.9
1,6.24,222.88,82720,15.1,0,0,0,1359,4.3
1,19.19,36.76,32000,35.3,0,0,0,8714,38.9
1,9.99,271.01,48000,0.63,1,1,0,354,9.6
1,19.99,208.09,32500,20.72,0,0,0,4578,73.8
1,9.17,583.55,120000,28.21,0,3,0,89875,32
1,10.99,347.8,50000,20.93,0,0,0,15256,42
1,8.18,251.36,130000,27.1,0,0,0,24214,48.4
1,17.86,278.5,41000,21.17,0,1,0,2314,93
1,18.25,510.6,50000,10.54,0,1,3,11869,52.2
1,12.69,789.15,52000,26.19,0,0,0,22707,55.1
1,16.55,172.72,53000,24.84,0,0,0,20009,68.8
1,16.99,651.47,50000,25.04,0,0,0,11418,51
1,13.99,537.38,67335,33.08,1,1,1,7587,33
1,17.57,86.25,55000,17.46,0,1,0,5080,47
1,12.29,250.15,40000,5.79,0,3,1,5763,46
1,13.99,410.08,55000,30.81,0,0,0,11728,66.6
1,13.99,651.37,92000,24.08,0,0,0,59565,84.5
1,10.99,392.81,115000,16.24,0,1,0,26339,68.1
1,19.19,285.2,85000,34.89,2,2,0,73982,67.6
1,17.57,452.89,54000,24.29,0,0,0,10524,74.6
1,13.99,287.06,68000,25.54,0,1,0,19355,21.6
1,19.19,520.91,150000,11.98,0,2,0,23346,62.6
1,19.99,162.57,52000,34.5,0,0,0,13181,38.9
1,18.55,369.99,36000,15.23,0,1,1,8908,74.2
1,21.99,813.9,77600,19.19,0,0,0,19816,42.2
1,7.89,485.38,165000,16.96,0,1,0,7298,18.8
1,18.25,461.45,75000,13.14,0,1,0,3165,48.2
1,16.55,856.48,110000,21.46,1,2,0,54583,78.9
1,7.89,469.29,120000,18.5,0,0,0,37957,95.6
1,19.19,479.24,40000,28.44,0,1,0,9478,84.6
1,20.99,556.51,49000,28.49,0,3,1,5859,20.1
1,10.99,392.81,70000,22.63,1,2,0,13618,45.9
1,17.86,584.84,52500,18.33,0,0,0,14033,55.5
1,16.55,625.33,70000,19.69,0,3,0,6104,13.3
1,9.17,733.22,52000,13.11,0,0,0,19789,96.5
1,8.18,471.3,60000,11.05,0,0,0,16528,81
1,18.55,393.44,30000,16.52,1,1,0,4944,48.5
1,16.99,447.25,48948,37.63,0,0,0,11829,70
1,19.19,390.68,30000,21.76,0,1,0,8708,37.2
1,15.61,506.34,86500,31.98,0,0,0,41541,52.1
1,16.99,231.72,17000,36.6,0,0,0,13313,39
1,16.99,53.48,9300,19.35,0,3,0,4298,23.7
1,17.57,513.9,58000,16.88,11,1,0,4805,57.7
1,17.86,569.64,45000,24.76,5,1,1,4618,72.2
1,11.53,98.98,95000,11.47,0,0,0,1448,13.2
1,23.99,604.01,50000,19.35,0,0,0,3180,60
1,18.25,651.01,58000,22.8,0,1,0,24595,74.5
1,27.88,335.49,30000,12.84,0,0,0,7942,81.9
1,13.33,507.8,125000,9.5,1,2,1,21699,69.8
1,17.57,462.95,40000,22.59,0,0,0,20478,87.5
1,19.19,289.43,21452.16,27.87,0,1,0,3919,10.6
1,24.99,300.8,32100,13.35,0,1,0,8597,57.7
1,16.99,649.76,64136,11,1,1,0,18606,39
1,7.89,1095,1300000,0.77,0,0,0,9880,17.5
1,17.86,319,105000,22.32,0,1,1,33295,85.4
1,14.65,344.95,40000,24.6,0,1,0,3296,56.8
1,16.55,319.95,51400,18.02,1,0,0,8390,88.3
1,16.55,361.79,35000,24.9,0,1,0,14316,89.5
1,9.99,516.2,45000,19.57,0,0,0,16780,28.7
1,13.99,341.73,53000,14.06,0,1,0,2908,100.3
1,22.99,352.31,25000,32.26,0,0,0,14731,83.7
1,10.99,654.68,75000,19.18,0,1,0,28922,66.3
1,13.99,410.08,63000,22.84,0,0,0,16390,42.9
1,16.55,354.3,35000,6.04,0,0,0,5059,60.2
1,12.29,266.83,50000,34.95,1,0,0,19390,90.6
1,23.99,819.73,65000,27.7,0,1,0,36458,68.4
1,22.99,281.85,61000,10.84,0,1,1,10181,62.1
1,16.55,602.3,50000,38.53,0,0,0,8459,86.3
1,10.99,392.81,40000,15.68,0,0,0,18010,51.8
1,13.99,240.07,50000,11.95,0,1,1,3276,60
1,12.29,186.78,68000,25.13,0,0,0,28193,96.2
1,13.33,609.36,56000,38.28,0,0,0,23750,67.3
1,12.29,783.7,72000,14.12,0,0,0,16877,26.7
1,22.99,685.6,80000,37.88,0,2,1,57631,71.7
1,12.69,120.77,14000,10.81,0,0,0,9928,24.2
1,13.33,236.98,60000,26.48,0,1,0,10805,60.4
1,17.86,455.72,50000,33.92,1,1,0,5806,67.5
1,16.55,637.73,45000,30.29,1,0,1,17271,72
1,12.69,503.18,39000,23.38,1,0,0,5376,20.5
1,23.99,400.52,45000,27.09,0,1,0,4874,65
1,12.69,100.64,46000,25.49,0,0,0,10100,48.3
1,18.55,311.47,52000,26.56,0,0,1,7496,39.7
1,18.84,267.92,34000,36.18,0,2,0,2949,23.6
1,25.89,896.27,94000,20.32,0,4,0,19670,27.9
1,17.57,287.5,75000,21.68,0,2,0,4719,30.6
1,12.29,358.27,72000,14.7,0,1,0,5042,15.4
1,21.67,725.57,56750,22.71,0,0,0,3471,89
1,18.84,213.97,75000,14.13,0,1,0,3608,82
1,7.89,505.6,75000,15.89,0,0,0,17936,22.6
1,24.5,1017.07,110000,37.9,0,1,0,27817,79.5
1,15.61,314.69,50000,23.88,0,2,1,13619,50
1,22.99,986.47,125000,10.92,0,0,0,24757,86.3
1,20.49,567.47,125000,27.64,0,2,0,32098,76.6
1,15.61,206.3,30000,15.6,0,3,0,2731,41.4
1,17.86,180.42,25000,29.19,0,1,0,5835,45.9
1,9.99,451.68,93800,16.77,1,2,1,1328,21.8
1,12.29,160.1,34000,19.7,0,2,0,11939,64.9
1,13.33,710.92,250000,13.89,0,0,0,0,0
